"","x"
"2799","@tweettruth2me @Papaw_of_3 You can argue all you want, the ATF defines assault weapon, it requires a $200 tax stamp."
"2800","The Weather Channel knocked off air by ‘malicious software attack’ https://t.co/WomzTLbYS2 https://t.co/6oyWoVChjS"
"2801","@ericswalwell @NRA @OliverLNorth Just make the first question ""What is an assault weapon"" and ES will spend all his… https://t.co/nGgYSyq6xH"
"2802","@campbell_jen @DLoesch @ericswalwell If you knew anything about guns, then you would know what the left calls an as… https://t.co/NYNef3yjCS"
"2803","Truck nearly hits kids, adults before leaving scene in Randolph County assault investigation https://t.co/g5MzVEftDd https://t.co/hXq8qGpEQ3"
"2804","Religion is bad.  

She made an assault allegation against a teacher. Then she was burned alive. https://t.co/6KAaBl8WP3"
"2805","Swalwell's tough stance on gun control: universal background checks, ‘assault’ weapons ban, buyback 

|… https://t.co/oHQAczt4wW"
"2806","The Weather Channel knocked off air by ‘malicious software attack’ https://t.co/sUdcJJd2EW https://t.co/65OtWInza0"
"2807","Lord. Can we stop romanticizing the sexual assault of my ancestors? While it’s possible there were some consensual… https://t.co/KxILEmuLit"
"2808","U of M professor pleads #guilty to domestic #assault - Apr 19 @ 12:19 PM ET  https://t.co/TeP4bVmAKi"
"2809","@Tactical_review @Papaw_of_3 Let’s do his. You show me an example of an assault rifle. I will check the manufacturer’s description."
"2810","@mizzouatheart @Mizzou @MomsDemand So grateful to this #Mizzou student for her testimony--then proud and a little s… https://t.co/9OXoPPN5UF"
"2811","Greenville Police Beat - GHS student to be charged with felony assault https://t.co/bQGSJTpOSc"
"2812","@NickGroff_ @ElizabethSaint_ (1 of 2) restless leg syndrome isnt medical. its energy assault projections. they form… https://t.co/8H4P6KTEER"
"2813","@tweettruth2me @Papaw_of_3 Try google and type in the first assault rifle."
"2814","@redmcgraw1 @walkdownman @thehill But you can’t arrest them over their dumbass ideology. That’s the fine line. You… https://t.co/TMC54G7Qwl"
"2815","..The first volume of the two-part, 448-page report details how Trump and his allies solicited, encouraged, accepte… https://t.co/DX6atC1eaJ"
"2816","{𝑶𝒇 𝒑𝒂𝒓𝒕𝒊𝒄𝒖𝒍𝒂𝒓 𝒊𝒏𝒕𝒆𝒓𝒆𝒔𝒕 𝒕𝒐 𝒕𝒉𝒆 #KAG #MAGA 𝒂𝒖𝒅𝒊𝒆𝒏𝒄𝒆*}
Welcome to the Fourth Reich: Donald Trump's assault on the rul… https://t.co/oLCIUs0Zu7"
"2817","@jimsjourney @joeizzodrums @ericswalwell @NRA @OliverLNorth And by assault you mean fully automatic I'm guessing."
"2818","@MakinMyHairGray @LadyChesapeake @EdKrassen @Comey @realDonaldTrump but you go ahead and worry about your… https://t.co/IBg6AI0QM8"
"2819","@GeorgeSzamuely ""residents...returned Monday to the town’s rubble-strewn streets, days after Syria/n government tro… https://t.co/IDxIFHQwbz"
"2820","[CW: domestic violence, sexual assault]
Every day, I work on cases involving DV, SA, and other heinous violent crim… https://t.co/lx33JlmePE"
"2821","@El_PineappleGuy @MouseWithTimbs Assault or support?"
"2822","An 18-year-old man has been charged with breaking into a woman's home to assault her granddaughter, his 15-year-old… https://t.co/F7p1xA2y1X"
"2823","Destroying our institutions is just one of the goals. 

""Trump has steadfastly refused to accept his responsibility… https://t.co/DSENv4he8R"
"2824","@Papaw_of_3 @Tactical_review It’s a made up term. I’ve even searched multiple military tactical firearms catalogs a… https://t.co/YyWqXkoWs0"
"2825","𝙁𝙧𝙞𝙙𝙖𝙮 𝙁𝙤𝙧𝙚𝙘𝙖𝙨𝙩... 99% Chance of Martinis🍸
Happy Hour 4pm-8pm | 𝟓𝟎% 𝐅𝐨𝐨𝐝 &amp; 𝐃𝐫𝐢𝐧𝐤𝐬
Live music by The Clique Band at… https://t.co/6xaHPY2GV2"
"2826","Gardaí investigating alleged sexual assault on outskirts of Limerick city  https://t.co/Wgjat6ANOS"
"2827","@heyitsCarolyn Free thinking people the world over have allowed this to happen.  Their payback has been beheadings,… https://t.co/sjPbZmF4jL"
"2828","@Foxy107104 @huamimagazine Tickets discounted $20.00 for Sexual Assault Awareness Month. https://t.co/OmTCdcI2cL"
"2829","@BSkywalker85 Err, the fuck are you talking about? What ""rule of law"" do you think was broken?

Know what? Don't an… https://t.co/N6Hj9uPsHz"
"2830","Well they all ignore the drug exchanges in that area. It's like Wal-Mart with noticeable lines and open air drug sa… https://t.co/dONZ9clfnF"
"2831","I remember the collective pain and anguish as we watched the Kavanaugh assault play out in real time. @tedlieu was… https://t.co/MFxbFVI0xw"
"2832","It's Sexual Assault Awareness Month! ODI will be recognizing #denimday on Wednesday 4/24 from 11AM to 1PM in the at… https://t.co/6z0tSxJyA8"
"2833","@mattdizwhitlock Imagine working comms for a Republican senator that says alleged sexual assault victims are mixed… https://t.co/2tFs76Dx6m"
"2834","@MeTooMVMT @MeTooMVMT I'm sharing my sexual assault story today at 6 pm through my blog. I hope I can give strenght… https://t.co/5W13ooV1VJ"
"2835","@jbouie Parties have a lot of ability to make fringe positions go from 10% support to 40% support (See “Abolish ICE… https://t.co/vZQV9aTFlD"
"2836","'Exonerated' NFL Player Brian Banks Sued for Alleged Sexual Assault..."
"2837","@Scottira @joeizzodrums @ericswalwell @NRA @OliverLNorth I agree. I’m pretty sure if this guy just did one Google s… https://t.co/dJXqU6QccK"
"2838","‘Exonerated’ NFL Player Brian Banks Sued for Alleged Sexual Assault https://t.co/qkDmGdjYQ1 https://t.co/zmRQGhs2o4"
"2839","💥Fresh News💥 'Exonerated' NFL Player Brian Banks Sued for Alleged Sexual Assault https://t.co/58LQgewIEA"
"2840","@PodSsdd Do you know the worst thing about this tweet? Under British law makes cannot be raped by a woman. It’s cla… https://t.co/6CMSbGLnfb"
"2841","@dps5150 With your assault mouth."
"2842","@Destigmatize @AngryandAsian It's such a shame that we even have to have a month for Sexual Assault! 
#MeToo  #NoMeansNo"
"2843","@tigersbubba @bullstr8shooter @PeaceLoveNmma @FisbetterthanK Khabib sure did physically assault Conor"
"2844","@washingtonpost ""Bumble and Tinder refuse to help victim of aggravated assault look for love.""

I fixed it for you"
"2845","@themanfronUNCLE @tweettruth2me Yes get back in your place missy! By the way,assault is an action,assault rifle is… https://t.co/rwItjH2tRq"
"2846","women who report sexual harrassment/assault either have their lives threatened or minimum justice from the system t… https://t.co/5m3vC97k9U"
"2847","Did you know that the YMCA performs background checks on ALL its employees and requires them to take a course on Pr… https://t.co/DJGy7v2tpR"
"2848","@newsobserver @theheraldsun @WRAL @NHLCanes @Panthers @UNC_Basketball @CarolinaTidbits @CarolinaTimes @DPAC… https://t.co/nVWXpnDxKx"
"2849","@ericswalwell @eleniagresta @NRA @OliverLNorth You want to ban ""Assault Type"" weapons.  Just what is an ""assault ty… https://t.co/OUaLvCrwZF"
"2850","@CampagnolaK @Speech7x7 It’s both assault and battery. Battery is the physical action and assault is verbal."
"2851","Another Assault on ones ""Individual Liberties"". Cuban Dictators are 🆖 🐀 's 👊 https://t.co/6QVSSBLiss"
"2852","@RandyScottESPN @stites8 @BillyTwoBagger *pitcher is bested fairly on the field of play, has fee-fees hurt, takes o… https://t.co/5GqyVOMkgl"
"2853","‘Exonerated’ NFL Player Brian Banks Sued for Alleged Sexual Assault https://t.co/Uu91zelYpQ https://t.co/41k5DinXZB"
"2854","‘Exonerated’ NFL Player Brian Banks Sued for Alleged Sexual Assault https://t.co/skKUpt08h0 https://t.co/omleCcNfld"
"2855","@ethiedee Abduction w assault rifles= terror."
"2856","@NewDay @ChrisCuomo @RepMarkMeadows How ‘bout if you put out a contract on someone. The assault fails. I’m sorry bu… https://t.co/dJvQ9SW3r1"
"2857","#ThisIsMonmouth💙: Earlier this week students, faculty, and staff slipped into high heels to bring awareness to sexu… https://t.co/BEob7EvUl4"
"2858","Sexual assault victims deserve justice. And that's exactly what testing these kits can help provide for them.… https://t.co/PWGcC7olz5"
"2859","She made an assault allegation against a teacher. Then she was burned alive. https://t.co/9wfUw2pnGE"
"2860","i hate how fucking loose our gun laws are. like how tf is it okay a 22 year old man, who lives in the suburbs, owns… https://t.co/cMYvL8BjxJ"
"2861","Hey, @GovBillLee, WHO DO YOU SERVE? #Shame Your behavior ignoring sexual assault survivors this week is shameful an… https://t.co/0X1c9EOKS9"
"2862","@ThinkerActual @NewtownAction @RepSwalwell When will people learn that “assault weapons” do not exist?"
"2863","1 2 , I Said I Was Through , 3 4 5 , Let All Dumb Shit Slide , 6 7 8  , You Got Money To Make , 9 10 , You Dont Nee… https://t.co/jeggF4Wnq6"
"2864","@yiwalaw Yeah 3anjad because it was basically assault and I can sue you for it"
"2865","People are saying that indicting the POTUS would cause trauma to the country. Trauma occured with the assault on Am… https://t.co/lHNAT7AfkF"
"2866","Pollen is staging a full-on assault on my face"
"2867","Cardi B Rejects Plea Deal and Headed to Trial in Strip Club Assault Case https://t.co/lXhTPC5gkO https://t.co/9NM8Tai5N7"
"2868","Michigan State University paid an external firm $6.2 million to handle its Title IX investigation of over 170 cases… https://t.co/7KuzwGp327"
"2869","Dallas police investigating whether assault on #transgender woman was #hatecrime 

https://t.co/bWyRbVc8kn via @kfor

#Texas"
"2870","@Chicagoan__ So again the only solution would be to physically assault the mother of your child? Got it. https://t.co/xWz9zQyxnz"
"2871","Many people know I’m an assault survivor, not on Emerson’s campus but he did come back my freshman year after findi… https://t.co/4MHA4sgBnR"
"2872","Forensic nurses: The first step toward recovery for sexual assault and trafficking patients https://t.co/PZjzV4VwC1 https://t.co/ovaqnpbfxN"
"2873","Hosted By MFrazz: 'Exonerated' NFL Player Brian Banks Sued for Alleged Sexual Assault https://t.co/0NtPIQZyhW"
"2874","Daily Habits That Damage Your Kidneys  Business Daily Kidney dysfunction rarely occurs suddenly. Often, it takes ye… https://t.co/PdRg9QozeV"
"2875","George Mason Univ students held a town hall this week with admin to talk about sexual assault + decry Brett Kavanau… https://t.co/jVd063Wpuy"
"2876","There‘s no such thing as an “assault rifle” or “assault weapons,” and if you use those terms you expose your ignora… https://t.co/9jstQqTR03"
"2877","Is that what you’re calling it when you sexually assault women? https://t.co/4PCajIvC29"
"2878","@themanfronUNCLE @tweettruth2me Assault is an action"
"2879","She made an assault allegation against a teacher. Then she was burned alive. - The Washington Post #SHAME! #SAY-HER… https://t.co/unjmXXvUJr"
"2880","UMN professor pleads guilty to domestic assault involving girlfriend https://t.co/laQfOYddgX via @pioneerpress"
"2881","Mt. Jewett teen charged with bodily assault of two adults….SC driver arrested for DUI in Cameron County…Vandalism p… https://t.co/yXTgaKE7pP"
"2882","@adamfeuerstein @SelfThink4 @helmbythesea @CryptoJunkie19 @buzz_liteyear @Sqwii @Lucy3370 @MoroccanInFL… https://t.co/l8UvEQcDxK"
"2883","Heartbreaking.

She made an assault allegation against a teacher. Then she was burned alive. - The Washington Post https://t.co/GhksT7YFQq"
"2884","'Exonerated' NFL Player Brian Banks Sued for Alleged Sexual Assault https://t.co/JubVrHYwD8"
"2885","Off campus is honestly even worse. Tech has a terrible, terrible sexual assault issue that they seem to care very l… https://t.co/O4xLICtOzA"
"2886","Ascension St. Clare's sex assault nurse examiners recognized for support of abuse victims https://t.co/CTP8qfgWj3 https://t.co/kjlzc2rRHi"
"2887","The marketing department at Ancestry would greatly benefit from reading a history book to learn about the sexual as… https://t.co/pamIvOofy9"
"2888","'Exonerated' NFL Player Brian Banks Sued for Alleged Sexual Assault https://t.co/2vKWp0FrPx"
"2889","We estimate that there are more than 13 million misdemeanor cases filed each year, or ~40 cases per 1000 people. Th… https://t.co/eNxxlrnbM1"
"2890","We now have a way to fight back: #RapidDNA can help keep communities safe by offering alternative housing for sexua… https://t.co/BQyWv7xv3Z"
"2891","@ericswalwell @NRA @OliverLNorth ""They talk so tough on Twitter, but when challenged to a debate"" pick a date and a… https://t.co/whXNTomX2e"
"2892","Cardi B rejects plea deal in strip club assault case"
"2893","Simpson athletes #TakingAStand for sexual assault awareness by making some educational posters! #ItsOnUs https://t.co/ndtloUCnUw"
"2894","Report of Sexual Assault on Cruise Ship Shows Gaps in International Law https://t.co/XiAlKwnRhe"
"2895","This is all types of assault , im licensed to carry so if i see some shit like this im sorry but im defending them,… https://t.co/8u4WUwpgiL"
